data,id_cliente,faturamento_boleto,faturamento_payin,faturamento_payout,total_boleto,total_payin,total_payout
2023-12-26,5,19053.375,27155.682000000004,8718.55,12702.25,30172.980000000003,8718.55
2023-12-26,67,20502.39,8908.055999999999,9463.016000000001,13668.26,9897.839999999998,11828.77
2023-12-26,53,0.0,2496.81,1797.174,0.0,2496.81,2995.29
2023-12-26,30,43020.51,8478.823999999999,22700.440000000002,14340.17,10598.529999999999,11350.220000000001
2023-12-26,26,57995.79,6683.05,5869.241999999999,19331.93,6683.05,9782.07
2023-12-26,101,6462.39,9826.326,4822.0740000000005,4308.26,10918.14,2678.9300000000003
2023-12-26,77,17840.699999999997,6930.592000000001,10980.57,5946.9,8663.24,7320.379999999999
2023-12-26,76,39943.770000000004,14627.900000000001,40555.675,13314.59,14627.900000000001,16222.27
2023-12-26,21,8831.800000000001,7288.004999999999,96126.84,3532.7200000000003,24293.35,32042.28
2023-12-26,47,7689.135,1653.45,1394.275,5126.09,5511.5,557.71
2023-12-26,33,46924.35,1611.051,29765.646000000004,15641.449999999999,5370.17,16536.47
2023-12-26,13,11138.16,6492.6050000000005,7001.1720000000005,7425.4400000000005,12985.210000000001,3889.54
2023-12-26,61,36908.775,10142.809999999998,5033.024000000001,24605.850000000002,20285.619999999995,6291.280000000001
2023-12-26,22,7573.3,5545.75,1772.576,3786.65,7922.5,1363.52
2023-12-26,93,17216.86,8088.88,6922.616000000001,8608.43,16177.76,8653.27
2023-12-26,90,9925.02,26828.349999999995,14361.049999999997,6616.68,26828.349999999995,14361.049999999997
2023-12-26,110,38167.740000000005,3391.5550000000003,13233.707999999999,19083.870000000003,6783.110000000001,7352.0599999999995
2023-12-26,88,1506.62,13432.041000000001,21226.559999999998,753.31,14924.490000000002,10613.279999999999
2023-12-26,87,16518.7,13203.33,18872.847999999998,8259.35,26406.66,23591.059999999998
2023-12-26,18,16844.91,3270.144,0.0,5614.97,10900.48,0.0
2023-12-26,9,67774.36,6664.508999999999,51783.78,33887.18,22215.03,25891.89
2023-12-26,83,23362.245,3194.4429999999998,22756.25,15574.83,4563.49,9102.5
2023-12-26,3,20362.245000000003,11403.072,6910.215,13574.830000000002,14253.839999999998,5315.55
2023-12-26,8,41019.259999999995,10896.892999999998,11993.35,20509.629999999997,15566.989999999998,11993.35
2023-12-26,80,2295.1,0.0,2614.47,1147.55,0.0,4357.45
2023-12-26,72,495.915,3166.4240000000004,4837.494,330.61,3958.03,8062.49
2023-12-26,1,17705.595000000005,9701.88,38647.175,11803.730000000003,32339.6,15458.87
2023-12-26,19,22885.41,3449.4959999999996,12298.7,7628.47,11498.32,12298.7
2023-12-26,49,18343.5,14938.120000000003,29918.925,12229.0,18672.65,11967.57
2023-12-26,79,10205.505000000001,10570.32,14911.768000000004,6803.67,13212.9,18639.710000000003
2023-12-26,32,60686.625,6132.888000000001,11406.492,24274.65,20442.960000000003,19010.82
2023-12-26,50,17511.325,9152.689999999999,14468.625,7004.530000000001,18305.379999999997,5787.45
2023-12-26,115,49712.46,2820.555,19669.86,16570.82,3133.95,13113.240000000002
2023-12-26,37,23624.97,11149.975000000002,10117.755000000001,7874.99,22299.950000000004,6745.17
2023-12-26,100,69295.2,15065.035,43454.502,27718.079999999998,30130.07,24141.39
2023-12-26,16,34764.3,10726.648000000001,35549.579000000005,17382.15,13408.310000000001,27345.83
2023-12-26,46,21246.25,0.0,10169.099999999999,8498.5,0.0,3389.7
2023-12-26,66,21703.899999999998,7642.84,916.8000000000001,8681.56,7642.84,611.2
2023-12-26,91,12861.630000000001,5750.568,30337.519999999997,4287.21,6389.52,15168.759999999998
2023-12-26,96,0.0,13289.723999999998,19249.5,0.0,14766.359999999999,9624.75
2023-12-26,31,19114.32,2633.679,15903.459,12742.880000000001,8778.93,12233.43
2023-12-26,103,25345.875,2949.966,17962.0,10138.35,3277.74,8981.0
2023-12-26,39,7647.88,1931.796,3640.9919999999997,3823.94,2146.44,6068.32
2023-12-26,85,23287.875000000004,13954.08,33414.270000000004,15525.250000000002,17442.6,22276.18
2023-12-26,94,20931.85,2945.8,21798.34,8372.74,2945.8,10899.17
2023-12-26,52,27061.02,5191.488,30131.909999999996,9020.34,5768.32,10043.97
2023-12-26,24,9048.315,4313.273999999999,7099.449999999999,6032.21,6161.82,2839.7799999999997
2023-12-26,62,6669.495,849.325,13978.562,4446.33,1698.65,10752.74
2023-12-26,92,22932.06,9662.328,8429.744999999999,11466.03,10735.92,5619.83
2023-12-26,70,10831.66,6391.518000000001,14050.5,5415.83,9130.740000000002,7025.25
2023-12-26,74,37056.18,8965.019,6933.088000000001,12352.06,12807.17,8666.36
2023-12-27,39,0.0,2476.8450000000003,2632.026,0.0,2752.05,4386.71
2023-12-27,50,75894.70000000001,11213.099999999999,46213.8,30357.880000000005,22426.199999999997,18485.52
2023-12-27,52,34647.54,2078.514,65887.38,11549.18,2309.46,21962.46
2023-12-27,87,35021.7,8476.44,16731.200000000004,17510.85,16952.88,20914.000000000004
2023-12-27,21,34935.325,6432.075,103698.69,13974.13,21440.25,34566.23
2023-12-27,83,8070.015,7888.804,18894.45,5380.01,11269.720000000001,7557.780000000001
2023-12-27,31,13111.574999999999,4542.023999999999,33497.75,8741.05,15140.08,25767.499999999996
2023-12-27,13,26682.870000000003,2383.23,11579.238,17788.58,4766.46,6432.91
2023-12-27,58,20041.47,11411.632000000003,24495.090000000004,6680.49,14264.540000000003,8165.030000000001
2023-12-27,98,45355.59,8800.729,12976.152,15118.529999999999,12572.47,21626.920000000002
2023-12-27,91,34573.11,15977.267999999998,36691.72,11524.37,17752.519999999997,18345.86
2023-12-27,41,26287.635000000002,6004.833,21951.46,17525.09,20016.11,21951.46
2023-12-27,38,54802.995,26799.080000000005,59010.94,36535.33,33498.850000000006,29505.47
2023-12-27,47,1525.23,1761.375,15945.05,1016.82,5871.25,6378.0199999999995
2023-12-27,57,53867.49999999999,6322.451999999998,4901.844,21546.999999999996,21074.839999999997,8169.74
2023-12-27,60,10176.735,0.0,4739.28,6784.49,0.0,4739.28
2023-12-27,18,6137.1,3199.9619999999995,9977.264000000001,2045.7,10666.539999999999,12471.58
2023-12-27,11,54292.11,7649.320000000001,27180.100999999995,18097.37,7649.320000000001,20907.769999999997
2023-12-27,40,0.0,1177.0639999999999,11783.150000000001,0.0,1681.52,4713.26
2023-12-27,101,12498.314999999999,3434.742,24005.808,8332.21,3816.38,13336.56
2023-12-27,97,26366.8,19501.88,20133.529000000002,13183.4,19501.88,15487.33
2023-12-27,100,43303.950000000004,8819.575,41242.770000000004,17321.58,17639.15,22912.65
2023-12-27,8,19916.22,14794.213,11906.720000000001,9958.11,21134.59,11906.720000000001
2023-12-27,19,24181.44,4611.342000000001,12888.810000000001,8060.48,15371.140000000001,12888.810000000001
2023-12-27,102,47939.98,19687.95,19200.48,23969.99,21875.5,12800.32
2023-12-27,56,48785.759999999995,8339.57,42904.152,24392.879999999997,16679.14,23835.64
2023-12-27,75,62277.25,9431.47,25272.600000000002,24910.9,9431.47,12636.300000000001
2023-12-27,43,8043.82,13319.684,7277.325,4021.91,19028.12,2910.93
2023-12-27,79,21339.435,14871.200000000004,7416.984,14226.29,18589.000000000004,9271.23
2023-12-27,48,10005.84,4133.43,307.974,6670.5599999999995,4133.43,513.29
2023-12-27,73,32191.42,14869.863,14342.705999999998,16095.71,16522.07,23904.51
2023-12-27,68,39700.7,13974.176000000001,17444.088,19850.35,17467.72,29073.480000000003
2023-12-27,32,52328.175,5603.165999999999,8947.326,20931.27,18677.219999999998,14912.21
2023-12-27,36,11512.02,1039.8960000000002,9595.349999999999,7674.68,1155.44,3198.45
2023-12-27,90,10918.875,19741.53,5749.43,7279.25,19741.53,5749.43
2023-12-27,92,9364.64,3319.1369999999997,24.54,4682.32,3687.93,16.36
2023-12-27,14,15685.199999999999,0.0,0.0,7842.599999999999,0.0,0.0
2023-12-27,29,15603.465000000002,8664.936,26570.411999999997,10402.310000000001,12378.48,14761.339999999998
2023-12-27,22,7836.72,1176.49,11370.021,3918.36,1680.7,8746.17
2023-12-27,74,106786.11000000002,18159.414,10159.32,35595.37,25942.02,12699.149999999998
2023-12-27,59,15615.0,220.54,7063.304000000001,5205.0,220.54,8829.130000000001
2023-12-27,67,23281.784999999996,4833.342000000001,23823.112000000005,15521.189999999999,5370.38,29778.890000000003
2023-12-27,81,6335.055,0.0,2012.964,4223.37,0.0,3354.94
2023-12-27,111,111902.43000000002,5099.427,20677.39,37300.810000000005,16998.09,20677.39
2023-12-27,37,24397.050000000003,7509.165000000001,19197.630000000005,8132.35,15018.330000000002,12798.420000000002
2023-12-27,64,4051.35,12801.128,0.0,1620.54,16001.41,0.0
2023-12-27,1,24816.555,2612.9100000000003,15396.824999999999,16544.37,8709.7,6158.73
2023-12-27,53,25928.46,7936.12,0.0,8642.82,7936.12,0.0
2023-12-27,35,45092.7,1794.075,2333.232,15030.9,3588.15,3888.72
2023-12-27,117,34045.259999999995,3862.5449999999996,54301.259999999995,22696.839999999997,12875.15,18100.42
2023-12-27,33,23828.82,1151.355,8774.01,7942.94,3837.85,4874.45
2023-12-27,24,24581.97,9965.893,8137.799999999999,16387.98,14236.99,3255.12
2023-12-27,95,37517.225,17185.413,11992.47,15006.89,24550.590000000004,7994.98
2023-12-27,82,10350.375,9305.685,36753.264,6900.25,10339.65,20418.48
2023-12-27,17,32358.69,3579.3269999999998,15043.262,10786.23,3977.0299999999997,11571.74
2023-12-27,30,13622.189999999999,8787.344000000001,30332.86,4540.73,10984.18,15166.43
2023-12-27,46,26131.175000000003,2927.685,59248.259999999995,10452.470000000001,9758.95,19749.42
2023-12-27,103,8501.0,3365.424,15749.18,3400.4,3739.3599999999997,7874.59
2023-12-27,115,14934.75,6199.992,26205.734999999997,4978.25,6888.88,17470.489999999998
2023-12-27,54,89086.65,9312.489,84961.59,29695.549999999996,10347.21,28320.53
2023-12-27,9,59789.08,6113.226000000001,48120.72,29894.54,20377.420000000002,24060.36
2023-12-27,78,38174.46,12716.488000000001,1299.162,12724.82,15895.61,2165.27
2023-12-27,96,2762.16,7596.873,8130.4,1381.08,8440.97,4065.2
2023-12-27,76,40521.24,8315.46,32308.725,13507.08,8315.46,12923.49
2023-12-27,66,4827.725,2941.01,7289.6849999999995,1931.0900000000001,2941.01,4859.79
2023-12-27,12,56183.149999999994,18623.475000000002,13749.929999999998,22473.26,20692.75,13749.929999999998
2023-12-27,86,21724.079999999998,22219.168000000005,15530.022000000003,14482.72,27773.960000000006,8627.79
2023-12-27,110,2860.32,7027.0599999999995,0.0,1430.16,14054.119999999999,0.0
2023-12-27,20,35988.799999999996,16265.6,17064.879,14395.519999999999,20332.0,13126.83
2023-12-27,49,17771.909999999996,22707.568000000003,40508.0,11847.939999999999,28384.460000000003,16203.2
2023-12-27,65,22877.600000000002,1395.1,2831.175,9151.04,1395.1,1132.47
2023-12-27,80,3478.72,1177.1670000000001,3079.6859999999997,1739.36,3923.8900000000003,5132.8099999999995
2023-12-27,89,45457.079999999994,16043.744,10575.557999999999,30304.719999999998,20054.68,17625.93
2023-12-27,5,39393.479999999996,6131.115,14442.880000000001,26262.32,6812.349999999999,14442.880000000001
2023-12-27,93,25668.620000000003,4122.515,8626.895999999999,12834.310000000001,8245.03,10783.619999999999
2023-12-27,4,0.0,4821.165000000001,19809.702,0.0,5356.85,11005.390000000001
2023-12-27,15,15471.405,4056.102,8969.0,10314.27,13520.34,11211.25
2023-12-27,55,8776.9,4083.401,13813.079999999998,4388.45,5833.43,4604.36
2023-12-27,85,9797.91,10823.936000000002,27304.83,6531.94,13529.92,18203.22
2023-12-27,62,5225.82,821.385,11077.235,3483.88,1642.77,8520.95
2023-12-27,7,48641.04,20732.967999999997,31464.839999999997,16213.68,25916.209999999995,20976.559999999998
2023-12-27,69,36636.725000000006,13452.04,10084.968,14654.690000000002,13452.04,12606.21
2023-12-27,72,13557.135,7811.344000000001,1851.6599999999999,9038.09,9764.18,3086.1
2023-12-27,99,12360.96,2367.57,0.0,8240.64,2367.57,0.0
2023-12-27,77,45082.59,20087.304,31068.420000000006,15027.529999999999,25109.129999999997,20712.280000000002
2023-12-27,3,15054.99,12988.288,920.6730000000001,10036.66,16235.359999999999,708.21
2023-12-27,16,5793.46,22755.696,20857.421000000002,2896.73,28444.62,16044.17
2023-12-27,84,10609.539999999999,4434.85,21247.940000000002,5304.7699999999995,4434.85,10623.970000000001
2023-12-27,70,34865.86,6021.161999999999,18478.32,17432.93,8601.66,9239.16
2023-12-27,88,5510.46,10814.598,6652.88,2755.23,12016.22,3326.44
2023-12-27,42,37361.97,4302.370000000001,14320.559999999998,12453.990000000002,8604.740000000002,9547.039999999999
2023-12-27,61,50467.395000000004,14727.320000000002,21935.976,33644.93,29454.640000000003,27419.969999999998
2023-12-27,26,5959.08,3246.75,7007.838,1986.36,3246.75,11679.73
2023-12-27,63,51426.66,14072.168,34896.492,17142.22,17590.21,19386.94
2023-12-27,2,34505.88,19909.769999999997,37221.3,11501.96,19909.769999999997,14888.52
2023-12-27,94,39009.700000000004,14761.390000000001,10814.24,15603.880000000001,14761.390000000001,5407.12
2023-12-27,27,34919.34,4601.835,18156.53,11639.779999999999,9203.67,18156.53
2023-12-27,6,0.0,7685.8,10957.8,0.0,7685.8,7305.2
2023-12-27,114,3649.9,18413.592,10552.619999999999,1824.95,23016.99,7035.08
2023-12-27,107,29201.575000000004,3683.2,12487.93,11680.630000000001,7366.4,9606.1
2023-12-28,43,12862.58,1044.974,15233.099999999999,6431.29,1492.82,6093.24
2023-12-28,87,37283.04,8543.01,18398.728,18641.52,17086.02,22998.41
2023-12-28,13,15739.02,1586.79,4338.396,10492.68,3173.58,2410.22
2023-12-28,48,0.0,0.0,1513.9859999999999,0.0,0.0,2523.31
2023-12-28,60,9479.295,4316.249,4498.94,6319.53,6166.07,4498.94
2023-12-28,78,0.0,3469.608,1698.12,0.0,4337.01,2830.2
2023-12-28,4,11504.64,233.29800000000003,0.0,3834.88,259.22,0.0
2023-12-28,22,0.0,10831.59,7604.648999999999,0.0,15473.7,5849.73
2023-12-28,83,17916.704999999998,2497.089,20673.0,11944.47,3567.27,8269.2
2023-12-28,100,26266.725000000002,7716.219999999999,35741.52,10506.69,15432.439999999999,19856.399999999998
2023-12-28,47,8970.36,0.0,595.0500000000001,5980.24,0.0,238.02
2023-12-28,56,69302.82,8518.37,23397.030000000002,34651.41,17036.74,12998.35
2023-12-28,7,34385.76,8830.895999999999,12907.994999999999,11461.92,11038.619999999999,8605.33
2023-12-28,115,24187.83,5884.92,22415.505000000005,8062.610000000001,6538.8,14943.670000000002
2023-12-28,17,11704.74,2441.799,12492.103,3901.58,2713.11,9609.31
2023-12-28,103,12231.275000000001,11800.764000000001,3360.68,4892.51,13111.960000000001,1680.34
2023-12-28,99,8638.89,1386.4,0.0,5759.26,1386.4,0.0
2023-12-28,46,30383.775,3486.618,29049.659999999996,12153.51,11622.06,9683.22
2023-12-28,90,10321.034999999998,25448.050000000003,7472.67,6880.689999999999,25448.050000000003,7472.67
2023-12-28,69,22127.600000000002,13803.869999999999,5403.584,8851.04,13803.869999999999,6754.48
2023-12-28,91,47041.53,5562.18,17524.34,15680.509999999998,6180.2,8762.17
2023-12-28,24,1255.725,4548.599999999999,28596.350000000002,837.15,6498.0,11438.54
2023-12-28,14,11736.0,5307.785,0.0,5868.0,7582.55,0.0
2023-12-28,89,13873.335,12054.808000000003,13877.405999999999,9248.89,15068.510000000002,23129.01
2023-12-28,88,0.0,2135.799,12920.560000000001,0.0,2373.11,6460.280000000001
2023-12-28,20,65771.775,18802.032000000003,19399.003,26308.71,23502.54,14922.310000000001
2023-12-28,117,14008.650000000001,8125.502999999999,84340.25999999998,9339.1,27085.01,28113.419999999995
2023-12-28,15,7172.76,1216.677,2148.128,4781.84,4055.59,2685.16
2023-12-28,63,20894.79,6356.8,44156.484000000004,6964.93,7946.0,24531.38
2023-12-28,19,16292.310000000001,1213.278,24678.83,5430.77,4044.26,24678.83
2023-12-28,38,34376.265,15161.744000000004,48052.759999999995,22917.510000000002,18952.180000000004,24026.379999999997
2023-12-28,42,37551.33,10252.824999999999,18300.074999999997,12517.11,20505.649999999998,12200.05
2023-12-28,114,23005.719999999998,0.0,16903.949999999997,11502.859999999999,0.0,11269.3
2023-12-28,77,65125.649999999994,11774.056,3613.305,21708.55,14717.57,2408.87
2023-12-28,8,19001.56,11522.545999999998,16554.06,9500.78,16460.78,16554.06
2023-12-28,37,44364.39,6245.28,21764.235,14788.130000000001,12490.56,14509.490000000002
2023-12-28,107,26277.25,1414.525,2377.531,10510.9,2829.05,1828.87
2023-12-28,102,38662.72,5966.064,23602.335,19331.36,6628.96,15734.89
2023-12-28,72,11104.560000000001,12959.48,0.0,7403.040000000001,16199.349999999999,0.0
2023-12-28,65,6411.0,13229.36,6489.025000000001,2564.4,13229.36,2595.61
2023-12-28,18,13399.920000000002,2513.982,3765.768,4466.64,8379.94,4707.21
2023-12-28,29,31268.445,6809.152,41862.87,20845.63,9727.36,23257.15
2023-12-28,54,55499.25,13944.744,14672.73,18499.75,15494.16,4890.91
2023-12-28,73,35433.74,13406.922,9367.985999999999,17716.87,14896.58,15613.31
2023-12-28,68,13627.58,17575.496000000003,7904.892,6813.79,21969.370000000003,13174.82
2023-12-28,70,1382.94,6909.084,16028.6,691.47,9870.12,8014.3
2023-12-28,9,14224.54,7166.468999999998,34820.4,7112.27,23888.229999999996,17410.2
2023-12-28,59,41663.22,3596.4700000000003,5924.144,13887.74,3596.4700000000003,7405.18
2023-12-28,16,63540.68,10162.960000000001,11335.636,31770.34,12703.7,8719.72
2023-12-28,101,12733.005000000001,15949.071,7381.494,8488.67,17721.19,4100.83
2023-12-28,39,0.0,3886.5150000000003,4015.62,0.0,4318.35,6692.7
2023-12-28,98,67762.23,20206.032,9161.88,22587.41,28865.76,15269.8
2023-12-28,12,30191.350000000002,22964.373000000003,31891.070000000003,12076.54,25515.97,31891.070000000003
2023-12-28,111,48693.48,5022.599999999999,22497.539999999997,16231.160000000002,16742.0,22497.539999999997
2023-12-28,92,20544.28,7762.149,0.0,10272.14,8624.61,0.0
2023-12-28,76,77569.34999999999,15812.9,62496.549999999996,25856.449999999997,15812.9,24998.62
2023-12-28,94,8594.375,2392.46,34132.46,3437.75,2392.46,17066.23
2023-12-28,21,17138.325,6254.1720000000005,35878.74,6855.33,20847.24,11959.58
2023-12-28,97,47890.28,33225.92,25110.592,23945.14,33225.92,19315.84
2023-12-28,53,21336.72,7072.900000000001,3280.764,7112.24,7072.900000000001,5467.9400000000005
2023-12-28,64,5919.275,2694.936,6608.789999999999,2367.71,3368.67,2202.93
2023-12-28,32,29437.525,6445.514999999999,7061.124000000001,11775.01,21485.05,11768.54
2023-12-28,36,0.0,12129.939,54668.250000000015,0.0,13477.710000000001,18222.750000000004
2023-12-28,61,38652.015,10328.539999999999,11139.304,25768.01,20657.079999999998,13924.13
2023-12-28,96,6089.68,1225.602,36411.880000000005,3044.84,1361.78,18205.940000000002
2023-12-28,41,30873.315000000002,9530.796,15121.52,20582.210000000003,31769.32,15121.52
2023-12-28,27,8985.66,4502.84,11904.82,2995.22,9005.68,11904.82
2023-12-28,84,9845.099999999999,4318.07,16237.54,4922.549999999999,4318.07,8118.77
2023-12-28,58,15259.89,3460.6400000000003,16045.860000000002,5086.63,4325.8,5348.620000000001
2023-12-28,85,22912.545,16674.512000000002,16001.76,15275.029999999999,20843.140000000003,10667.84
2023-12-28,66,13046.000000000002,2632.04,0.0,5218.400000000001,2632.04,0.0
2023-12-28,74,46120.350000000006,6362.034000000001,16950.224000000002,15373.45,9088.62,21187.780000000002
2023-12-28,31,9342.735,6524.741999999999,10603.463,6228.49,21749.14,8156.51
2023-12-28,26,53310.240000000005,3723.23,10871.777999999998,17770.08,3723.23,18119.629999999997
2023-12-28,52,55475.009999999995,902.3580000000001,58088.34,18491.67,1002.62,19362.78
2023-12-28,50,55955.775,4302.905,17480.825,22382.31,8605.81,6992.33
2023-12-28,67,27408.494999999995,12999.869999999999,9779.864,18272.329999999998,14444.3,12224.83
2023-12-28,1,22909.559999999998,5933.058,10413.150000000001,15273.039999999999,19776.86,4165.26
2023-12-28,3,22918.605000000003,12056.128,9604.725,15279.070000000002,15070.16,7388.25
2023-12-28,82,32228.1,22925.331,28600.434,21485.399999999998,25472.589999999997,15889.130000000001
2023-12-28,35,15151.26,3459.7400000000002,5202.954,5050.42,6919.4800000000005,8671.59
2023-12-28,33,0.0,0.0,12155.994,0.0,0.0,6753.33
2023-12-28,93,10004.96,8017.579999999999,7192.072,5002.48,16035.159999999998,8990.09
2023-12-28,49,14409.465,12273.888,22780.4,9606.31,15342.36,9112.16
2023-12-28,6,4536.2,10819.32,10488.645,2268.1,10819.32,6992.43
2023-12-28,30,56207.520000000004,1607.3360000000002,29934.960000000003,18735.84,2009.17,14967.480000000001
2023-12-28,81,18088.425,519.924,2785.434,12058.949999999999,1733.08,4642.39
2023-12-28,75,28227.525,14864.71,30712.18,11291.01,14864.71,15356.09
2023-12-28,95,29217.875,15218.412999999999,16347.629999999997,11687.15,21740.59,10898.419999999998
2023-12-28,110,45254.159999999996,5299.030000000001,3113.712,22627.079999999998,10598.060000000001,1729.84
2023-12-28,55,320.52,9225.139,14230.26,160.26,13178.77,4743.42
2023-12-28,5,16031.940000000002,8980.596,18356.7,10687.960000000001,9978.439999999999,18356.7
2023-12-28,62,22984.83,558.075,10106.525,15323.220000000001,1116.15,7774.25
2023-12-28,86,26917.274999999998,14618.688000000002,12335.112000000001,17944.85,18273.36,6852.84
2023-12-28,2,55727.79,21348.800000000003,53900.600000000006,18575.93,21348.800000000003,21560.24
2023-12-28,57,52319.5,7143.185999999999,7145.454,20927.8,23810.619999999995,11909.09
2023-12-28,80,0.0,0.0,2433.96,0.0,0.0,4056.6000000000004
2023-12-28,40,9403.08,4502.47,0.0,3134.36,6432.1,0.0
2023-12-28,11,29269.859999999997,3250.96,10509.408,9756.619999999999,3250.96,8084.16
2023-12-28,79,17276.655,21002.296000000002,4483.896000000001,11517.77,26252.87,5604.870000000001
2023-12-29,41,35677.545,1611.135,14773.74,23785.03,5370.45,14773.74
2023-12-29,64,14573.5,2407.28,12738.51,5829.4,3009.1,4246.17
2023-12-29,7,48096.840000000004,15180.847999999998,21956.505000000005,16032.28,18976.059999999998,14637.670000000002
2023-12-29,79,27679.065,23505.120000000003,8517.216,18452.71,29381.4,10646.52
2023-12-29,80,8108.76,880.698,2540.3219999999997,4054.38,2935.66,4233.87
2023-12-29,8,13925.62,12612.971000000001,23517.4,6962.81,18018.530000000002,23517.4
2023-12-29,46,44876.350000000006,3694.3439999999996,19955.22,17950.54,12314.48,6651.74
2023-12-29,74,88015.17000000001,10265.143,36192.384000000005,29338.390000000003,14664.490000000002,45240.48
2023-12-29,30,70075.02000000002,1468.296,46741.94,23358.340000000004,1835.37,23370.97
2023-12-29,101,10680.6,8849.871,9292.464,7120.400000000001,9833.189999999999,5162.48
2023-12-29,52,35152.44,9274.005000000001,42300.09000000001,11717.48,10304.45,14100.030000000002
2023-12-29,115,43288.350000000006,0.0,35977.8,14429.45,0.0,23985.2
2023-12-29,50,12818.025,11207.905,39290.65,5127.21,22415.81,15716.26
2023-12-29,70,8538.36,8673.875,20728.460000000003,4269.18,12391.250000000002,10364.230000000001
2023-12-29,49,15586.919999999998,2684.024,54975.10000000001,10391.279999999999,3355.0299999999997,21990.040000000005
2023-12-29,76,67794.57,10418.460000000001,37144.174999999996,22598.190000000002,10418.460000000001,14857.669999999998
2023-12-29,73,41897.04,12057.147000000003,8110.967999999999,20948.52,13396.830000000002,13518.279999999999
2023-12-29,54,49842.54,8003.538,54203.520000000004,16614.18,8892.82,18067.84
2023-12-29,3,55653.66,7631.616000000001,19965.244,37102.44,9539.52,15357.88
2023-12-29,26,11030.460000000001,7110.84,4464.162,3676.82,7110.84,7440.27
2023-12-29,77,49069.049999999996,15098.279999999999,32939.715,16356.349999999999,18872.85,21959.809999999998
2023-12-29,32,42164.1,7380.630000000001,7073.424,16865.64,24602.100000000006,11789.04
2023-12-29,91,946.5899999999999,22410.774,33988.18,315.53,24900.86,16994.09
2023-12-29,98,50844.450000000004,16956.057999999997,11541.846,16948.15,24222.94,19236.41
2023-12-29,11,27254.94,13814.33,23467.769000000004,9084.98,13814.33,18052.13
2023-12-29,103,18360.85,6550.146,5885.24,7344.34,7277.94,2942.62
2023-12-29,86,27267.345000000005,16127.024,43353.936,18178.230000000003,20158.78,24085.52
2023-12-29,48,0.0,1919.0,3971.442,0.0,1919.0,6619.070000000001
2023-12-29,94,20770.675000000003,6380.63,9929.24,8308.27,6380.63,4964.62
2023-12-29,88,8008.7,1153.296,2927.08,4004.35,1281.44,1463.54
2023-12-29,15,8306.025000000001,1203.2729999999997,3363.9680000000003,5537.35,4010.9099999999994,4204.96
2023-12-29,4,16412.789999999997,12060.558,16186.5,5470.929999999999,13400.62,8992.5
2023-12-29,100,28786.275,9023.58,36281.61,11514.51,18047.16,20156.45
2023-12-29,37,52643.700000000004,2309.21,13333.215000000002,17547.9,4618.42,8888.810000000001
2023-12-29,9,15864.74,3257.8710000000005,30846.96,7932.37,10859.570000000002,15423.48
2023-12-29,92,7040.8,10558.746000000001,1570.0500000000002,3520.4,11731.94,1046.7
2023-12-29,67,31689.495000000003,11866.077,11631.384,21126.33,13184.529999999999,14539.23
2023-12-29,110,8664.46,6983.275,17790.246,4332.23,13966.55,9883.47
2023-12-29,87,32088.7,9373.574999999999,15252.704000000002,16044.35,18747.149999999998,19065.88
2023-12-29,22,12120.119999999999,3646.09,4981.015,6060.0599999999995,5208.700000000001,3831.55
2023-12-29,85,28149.975,8163.407999999999,31480.785000000003,18766.649999999998,10204.259999999998,20987.190000000002
2023-12-29,40,19992.059999999998,1749.9859999999999,14695.1,6664.0199999999995,2499.98,5878.04
2023-12-29,59,8129.88,4594.38,4532.288,2709.96,4594.38,5665.36
2023-12-29,114,10978.74,9973.336,21333.81,5489.37,12466.669999999998,14222.54
2023-12-29,38,22507.77,14822.568,34002.56,15005.18,18528.21,17001.28
2023-12-29,42,37750.17000000001,1985.99,49520.850000000006,12583.390000000003,3971.98,33013.9
2023-12-29,78,48356.13,14805.680000000002,7889.748,16118.71,18507.100000000002,13149.58
2023-12-29,55,3816.6,0.0,2548.23,1908.3,0.0,849.41
2023-12-29,6,30039.64,7517.860000000001,0.0,15019.82,7517.860000000001,0.0
2023-12-29,102,14196.96,14746.077,20436.269999999997,7098.48,16384.53,13624.179999999998
2023-12-29,68,38268.2,11716.216,8585.124,19134.1,14645.27,14308.54
2023-12-29,83,19308.059999999998,1163.883,18770.2,12872.039999999999,1662.69,7508.08
2023-12-29,72,9738.36,6208.688000000001,3674.574,6492.24,7760.860000000001,6124.29
2023-12-29,60,6721.8150000000005,7232.049999999999,15631.059999999998,4481.21,10331.5,15631.059999999998
2023-12-29,24,33148.395000000004,11060.812,23264.175,22098.93,15801.16,9305.67
2023-12-29,33,36574.29,1076.1599999999999,13760.298,12191.43,3587.2,7644.610000000001
2023-12-29,39,11353.08,7004.349,3217.6620000000003,5676.54,7782.61,5362.77
2023-12-29,62,5020.094999999999,4616.255,4046.458,3346.7299999999996,9232.51,3112.66
2023-12-29,1,18026.295000000002,3488.997,60928.600000000006,12017.53,11629.99,24371.440000000002
2023-12-29,84,18543.620000000003,0.0,19517.260000000002,9271.810000000001,0.0,9758.630000000001
2023-12-29,12,46965.60000000001,20105.325,26419.39,18786.240000000005,22339.25,26419.39
2023-12-29,99,0.0,2356.09,0.0,0.0,2356.09,0.0
2023-12-29,29,14721.570000000002,5434.786,15249.906,9814.380000000001,7763.9800000000005,8472.17
